handle,name,url,status
udg,"Working Papers of the Department of Economics, University of Girona",http://www3.udg.edu/fcee/economia/RePEc/udg/,OK
udp,Journal of Business,http://www.journalofbusiness.science/udp/,OK
uds,UMR D√©veloppement et Soci√©t√©s,https://umr-developpement-societes.univ-paris1.fr/fileadmin/UMRDS/RePEc/uds/,OK
udt,Economics working paper at utdt,http://www.utdt.edu/RePEc/udt/,OK
uea,University of East Anglia School of Economics Working Papers Archive,https://archive.uea.ac.uk/menu/depts/eco/research/RePEc/uea/,OK
uem,"""Eftimie Murgu"" University of Resita",ftp://ftp.uem.ro/pub/RePEc/uem/,OK
ufb,"Curso de Ciencias Economicas da Universidade Federal de Goias, Brazil",http://deploy.extras.ufg.br/projetos/RePEc/,OK
ufg,"Economics Research Papers Archive at Dipartimento di Economia, Universita' degli Studi di Foggia",http://www.repec.unifg.it/RePEc/ufg/,OK
ufl,"Department of Economics, University of Florida",http://users.clas.ufl.edu/adamsjonathan/RePEc/ufl,OK
ufp,Fernando Pessoa University,http://repec.ufp.pt/repec/ufp/,Page Not Found
ugm,"Faculty of Economics and Business, Universitas Gadjah Mada",http://pkebs.feb.ugm.ac.id/RePEc/ugm/,OK
uia,"Department of Economics, University of Iowa",ftp://input.repec.org/pub/RePEc/ris/uia/,OK
uib,"Department of Economics, University of Bergen.",ftp://ftp.uib.no/var/ftp/pub/econ/RePEc/uib,OK
uic,"Universidad Iberoamericana, Department of Economics",http://www.iberoeconomia.mx/RePEc/uic/,OK
uis,"Department of Innovation Studies, Faculty of Geosciences, Utrecht University",http://www.geo.uu.nl/isu/RePEc/uis/,OK
uje,Ukrainian Journal Ekonomist,http://ua-ekonomist.com/RePEc/uje/index.html,OK
ukb,"Monetary Policy and Economic Analysis Department, National Bank of Ukraine",https://bank.gov.ua/files/RePEc/ukb/,OK
ukc,School of Economics Discussion Papers Archive,ftp://ftp.ukc.ac.uk/pub/ejr/RePEc/ukc,OK
ula,Universidad de Los Andes,ftp://iies.faces.ula.ve/repec/ula,OK
ulb,ULB -- Universite Libre de Bruxelles,http://repecarchives.ulb.ac.be/ulb/,OK
ulp,Working Papers of BETA,http://www.beta-umr7522.fr/RePEc/ulp/,OK
ulr,"Instituto de Economia, Facultad de Ciencias Economicas y de Administracion, Universidad de la Republica,",http://www.iecon.ccee.edu.uy/RePEc/ulr/,OK
uma,"Research Studies at PERI, UMass",http://www.peri.umass.edu/fileadmin/peri/RePEc/,OK
umb,UMBC Department of Economics,http://econrepec.umbc.edu/umb,OK
umc,"Department of Economics, University of Missouri",http://repec.econ.missouri.edu/umc/,OK
umd,"University of Maryland, Department of Economics",http://econ-server.umd.edu/~murrell/RePEc/umd,OK
umk,"Faculty of Economics and Administration, University of Malaya",http://ijie.um.edu.my/RePEc/umk/,Page Not Found
umn,"Department of Economics & Finance, University of Central Missouri",http://faculty.ucmo.edu/econfinpapers/RePEc/umn/,OK
umr,"UMR MOISA : MarchÈs, Organisations, Institutions et StratÈgies d'Acteurs : CIHEAM-IAMM, CIRAD, INRA, Montpellier SupAgro - Montpellier, France",http://www1.montpellier.inra.fr/transfert_ext/RePEc/edi/,OK
ums,"Economics Department,University of Massachusetts Amherst Working Papers",http://www.umass.edu/economics/publications/RePEc/ums,OK
una,Working Paper Archive at School of Economics and Business Administration - University of Navarra,http://www.unav.edu/web/facultad-de-ciencias-economicas-y-empresariales/repec/una/,Page Not Found
unc,United Nations Conference on Trade and Development,ftp://ftp.unctad.org/pizarro/RePEc/unc/,Connectoin Refused
une,"Department of Economics and Social Affairs, United Nations",http://www.un.org/esa/desa/RePEc/une/,OK
unl,"Universidade Nova de Lisboa, Faculdade de Economia",http://libraries.fe.unl.pt/images/RePEc/,OK
unm,MERIT and Maastricht University,http://pub.maastrichtuniversity.nl/RePEc/unm/,OK
uno,"Department of Economics and Finance, University of New Orleans",http://elibrary.uno.edu/~repec/uno,Connectoin Refused
unp,"Faculty of Economics, Padjadjaran University",http://ceds.feb.unpad.ac.id/RePEc/unp/,OK
unr,"Department of Economics, University of Nevada, Reno",http://www.business.unr.edu/econ/wp/RePEc/unr/,OK
uns,"Departamento de Economia, Universidad Nacional del Sur",http://www.bibliotecadigital.uns.edu.ar/RePEc/uns/,OK
unt,United Nations Economic and Social Commission for Asia and the Pacific (ESCAP),http://repec.unescap.org/unt,OK
unu,World Institute for Development Economic Research (UNU-WIDER),http://www1.wider.unu.edu/repec/unu/,OK
uom,"Department of Economics, University of Michigan",http://www.umich.edu/~econwork/RePEc/uom/,
uop,"Department of Economics, University of Peloponnese",http://econ.uop.gr/~econ/RePEc/uop/,OK
uow,Economics Working Papers at the University of Wollongong,http://commfac.uow.edu.au/RePEc/uow,OK
upa,"Faculty of Economics, Moscow State University",https://archive.econ.msu.ru/RePEc/upa/,OK
upd,"University of Tokyo, Graduate School of Economics",http://www.price.e.u-tokyo.ac.jp/repec/upd/,OK
upf,Economics Working Papers Archive at Universitat Pompeu Fabra,https://econ-papers.upf.edu/exports/RePEc/upf/,OK
upj,W.E. Upjohn Institute for Employment Research,http://www.upjohn.org/RePEc/upj,OK
upn,Centre d'√âconomie de l'Universit√© Paris-Nord (CEPN),http://p.seppecher.free.fr/RePEc/upn/,OK
upo,SEMEQ Department,http://semeq.unipmn.it/RePEc/upo,Connectoin Refused
urb,"Department of Economics, Society & Politics, University of Urbino Carlo Bo",http://www.econ.uniurb.it/RePEc/urb/,OK
urn,"National University of Political Studies and Public Administration, Faculty of Public Administration",http://editurauranus.ro/holistica/RePEc/urn,Page Not Found
urs,"Ursinus College, Department of Economics",http://webpages.ursinus.edu/egaus/RePEc/urs/,Page Not Found
urv,"Universitat Rovira i Virgili, Department of Economics",http://repec.recercat.cat/RePEc/urv/,OK
usb,"Economics Working Paper Archive at the Faculty of Economics,",http://www.eco.unibs.it/RePEc/usb,OK
use,Utrecht School of Economics,http://repec.library.uu.nl,OK
usf,"Department of Economics, University of South Florida",http://economics.usf.edu/RePEc/edi/deusfus/,OK
usg,University of St. Gallen,http://ux-tauri.unisg.ch/RePEc/usg/index.html,OK
ush,"Spiru Haret University, Faculty of Financial Management and Accounting Craiova",http://www.jaes.reprograph.ro/RePEc/ush/,Page Not Found
usi,Economic Working Paper Archive at the University of Siena,http://repec.deps.unisi.it/RePEc/usi/,OK
usm,Penerbit Universiti Sains Malaysia,http://web.usm.my/journal/aamjaf/RePEc/usm/,OK
usn,Economics Working Paper Archive at USNA,https://www.usna.edu/EconDept/RePEc/usn/,OK
usu,"Department of Applied Economics, Utah State University",ftp://repec.bus.usu.edu/RePEc/usu/,OK
uta,Economics Working Papers at the University of Utah,http://economics.utah.edu/repec/uta/,OK
uth,"Department of Economics and Finance, Utah State University",ftp://repec.bus.usu.edu/RePEc/uth/,OK
uto,Economic Working Papers at Torino University. Department of Economics,http://www.biblio.liuc.it/uto/,OK
uts,"University of Technology, Sydney",http://www.finance.uts.edu.au/RePEc/uts/,OK
utu,"Department of Economics, University of Turku",http://aws.tt.utu.fi/RePEc/utu/,
uwa,"Department of Economics, University of Western Australia",https://ecompapers.biz.uwa.edu.au/paper/RePEc/uwa/,Connectoin Refused
uwe,"Department of Accounting, Economics and Finance, Bristol Business School, University of the West of England, Bristol",http://www.uwe.ac.uk/repec/uwe/,OK
uwo,The University of Western Ontario Department of Economics,http://economics.uwo.ca/RePEc/uwo/,OK
uwp,University of Wisconsin Press,https://uwpress.wisc.edu/RePEc/uwp/,OK
uww,"Department of Economics, University of Wisconsin-Whitewater",http://www.uww.edu/cobe/economics/Repec/uww/,OK
uza,University of South Africa,http://uir.unisa.ac.za/RePEc/uza,OK
vac,"Center for Policy and Economic Studies, University of Virginia",http://econ.ccps.virginia.edu/RePEc/vac/,OK
vaj,The Valuation Journal archive,http://reval.anevar.ro/repec/vaj/,OK
van,Vanderbilt University Department of Economics Working Papers,http://www.accessecon.com/repec/van,OK
vas,Vassar College Department of Economics Working Paper Series,http://irving.vassar.edu/RePEc/vas,OK
vcu,"Department of Economics, VCU School of Business",http://www.people.vcu.edu/~okorenok/RePEc/vcu/,OK
ven,"Department of Economics, University of Venice ""Ca' Foscari""",http://www.unive.it/media/allegato/DIP/Economia/Working_papers/,OK
vep,Vita e Pensiero - Pubblicazione dell'Universita' Cattolica del Sacro Cuore,http://repec.riss.vitaepensiero.it/RePEc/vep/,OK
ver,Dipartimento di Scienze economiche,http://dse.univr.it/RePEc/ver/,OK
vic,"Department of Economics, University of Victoria",ftp://ftp.uvic.ca/econ/RePEc/vic,OK
vid,Vienna Institute of Demography (VID),https://www.oeaw.ac.at/vid/RePEc/vid,OK
vie,University of Vienna / Department of Economics,http://homepage.univie.ac.at/Papers.Econ/RePEc/vie,OK
vig,"Universidade de Vigo, Departamento de EconomÌa Aplicada",http://webx06.webs.uvigo.es/dpto/RePEc/vig/,OK
vil,Villanova School of Business Department of Economics and Statistics Working Paper Series,http://repec.library.villanova.edu/vil/,OK
vir,"Economics Working Paper Archive at University of Virginia, USA",http://www.virginia.edu/economics/RePEc/vir/,OK
vis,Vistula University,http://www.vistula.edu.pl/RePEc/vis,Page Not Found
vlg,Vlerick Leuven Gent Management School Working Paper Series,http://www.vlerick.com/research/repec/,Page Not Found
vlh,"Faculty of Economic Science, Valahia University of Targoviste",http://www.vjes.eu/RePEc/vlh/,
vls,"Centre of Financial and Monetary Research ""Victor Slavescu""",ftp://www.ipe.ro/RePEc/vls/,OK
vnm,"Department of Management, Universit‡ Ca' Foscari Venezia",http://virgo.unive.it/wpideas/RePEc/vnm/,OK
vnu,Bulletin of National University of Civil Protection of Ukraine. Public Administration series.,http://nuczu.edu.ua/repec/vnu,OK
voc,"Economic Consultancy, Vocat International",http://www.vocat.co.uk/Voc/,OK
voj,"Savez ekonomista Vojvodine, Novi Sad, Serbia",http://www.panoeconomicus.rs/RePEc/voj/,OK
vor,Voice of Research,http://voiceofresearch.org/repec/,OK
vpi,"Department of Economics, Virginia Polytechnic Institute and State University",ftp://128.173.173.165/RePEc/vpi/,OK
vpr,Vernon Art and Science Inc,https://repec.vernonpress.com/RePEc/vpr/,OK
vra,"Union of Scientists - Varna, Economic Sciences Section",http://petrov.free.bg/RePEc/vra/,OK
vrn,Varna University of Economics,http://informatics.ue-varna.bg/vrn/,OK
vrs,De Gruyter Open,http://repec.editool.com/RePEc/vrs/,OK
vsv,Option Valuation under Stochastic Volatility Archive,http://optioncity.net/RePEc/vsv,OK
vua,"VU University Amsterdam, Faculty of Economics, Business Administration and Econometrics",http://degree.ubvu.vu.nl/repec/vua/,OK
vul,Organizations and Markets in Emerging Economies,http://www.om.ef.vu.lt/cms/cache/RePEc/vul/,OK
vuw,Victoria University of Wellington,http://researcharchive.vuw.ac.nz/local/RePEc/RePEc/,OK
wai,"University of Waikato, Working Papers in Economics",ftp://wms-webprod1.mngt.waikato.ac.nz/RePEc/wai,OK
wap,"Faculty of Political Science and Economics, Waseda University",http://www.waseda.jp/prj-winpec2015/RePEc/wap/,OK
war,"Faculty of Economic Sciences, University of Warsaw",http://www.wne.uw.edu.pl/RePEc/war/,OK
was,"Research Institute for Environmental Economics and Management, Waseda University",http://www.waseda.jp/prj-rieem/RePEc/was,Connectoin Refused
wat,"Department of Economics, University of Waterloo",http://economics.uwaterloo.ca/RePEc/wat/,OK
wbk,The World Bank,ftp://ftp.worldbank.org/pub/repec/RePEc/wbk/,Connectoin Refused
wbs,"Finance Group, Warwick Business School",http://web.warwick.ac.uk/fac/soc/financeRepec/,OK
wck,Centre for the Study of Globalisation and Regionalisation (CSGR),ftp://ftp.repec.org/RePEc/wck/,OK
wda,World Demographic and Ageing Forum,http://wdaforum.org/RePEc/wda/,Page Not Found
wdi,William Davidson Institute Working Papers Series,ftp://ideas.repec.org/pub/RePEc/frozen/wdi,OK
wea,World Economics Association,https://www.worldeconomicsassociation.org/RePEc/wea/,OK
wef,"ESRC World Economy and Finance Research Programme, Birkbeck, University of London",http://www.worldeconomyandfinance.org/RePEc/wef/,
wei,Weissberg Publishing,http://www.ecrg.ro/RePEc/wei/,
wej,World Economics,https://www.worldeconomics.com/repec/wej,OK
wel,World Inequality Lab,http://wid.world/REPEC/,OK
wes,"Department of Economics, Wesleyan University",http://repec.wesleyan.edu/wes/,OK
wfi,The WorldFish Center,http://worldfish.catalog.cgiar.org/RePec/wfi/,OK
wfo,Publications of the Austrian Institute of Economic Research,http://www.wifo.ac.at/RePEc/wfo/,OK
whu,WHU Working Paper Series Economics Group,https://www.whu.edu/fileadmin/data/RePEc/whu,OK
wii,"The Vienna Institute for International Economic Studies, wiiw",https://wiiw.ac.at/RePEc/wii/,OK
wil,Economic Working Papers at Williams College,http://web.williams.edu/Economics/RePEc/wil,OK
win,"Economics Working Paper Archive, The University of Winnipeg",http://economics.uwinnipeg.ca/RePEc,OK
wip,"World Intellectual Property Organization, Economics and Statistics Division",http://www.wipo.int/esd/RePEc/wip/,OK
wis,"Department of Economics, University of Windsor",http://web2.uwindsor.ca/economics/RePEc/wis/,OK
wiw,Vienna University of Economics and Business,ftp://ftp.wu-wien.ac.at/pub/RePEc/wiw,OK
wlu,Wilfrid Laurier University,http://web.wlu.ca/repec/wlu,OK
wly,"John Wiley & Sons, Inc.",ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/wly,OK
wop,WoPEc Project,ftp://ftp.repec.org/RePEc/wop/,OK
wor,Werkstatt f¸r Organisations- und Personalforschung e.V.,http://www.werkstatt-opf.de/RePEc/wor/,OK
wpa,EconWPA,http://econwpa.repec.org/RePEc/wpa/,OK
wpc,"Centre for Household, Income, Labour adn Demographic economics",http://fileserver.carloalberto.org/repec/wpc/,OK
wpe,"Working Group Public Economics, Katholieke Universiteit Leuven",http://www.econ.kuleuven.ac.be/ew/academic/econover/papers/RePEc/wpe,OK
wrc,White Rose Consortium RePEc archives,http://eprints.whiterose.ac.uk/RePEc/wrc/,OK
wri,"Western Risk and Insurance Association, Journal of Insurance Issues",http://www.insuranceissues.org/RePEc/wri/,OK
wrk,The Warwick Economics Research Paper Series (TWERPS),https://web.warwick.ac.uk/fac/soc/econRepec/RePEc/wrk/,OK
wse,"Department of Applied Econometrics, Warsaw School of Economics",http://akson.sgh.waw.pl/~mo23628/RePEc/wse/,Connectoin Refused
wsi,World Scientific Publishing Co. Pte. Ltd.,ftp://ftp.wspc.com.sg/incoming/hsp/RePEc/wsi/,OK
wso,"Department of Economic and Business History, University of Cologne",ftp://ftp.uni-koeln.de/institute/wigesch/RePEc/wso/,OK
wsr,Publications of the FIW-Project,http://www.fiw.ac.at/fileadmin/RePEc/wsr/,OK
wsu,School of Economic Sciences,http://faculty.ses.wsu.edu/WorkingPapers/RePEc/wsu/,Page Not Found
wti,World Trade Institute,https://www.wti.org/repec/wti/,OK
wuk,Thomas Krichel,ftp://ftp.repec.org/RePEc/wuk/,OK
wun,"Faculty of Economics and Business Administration, West University of Timisoara, Romania",https://tje.uvt.ro/RePEc/wun/,OK
wut,Institute of Organization and Management,http://www.ord.pwr.wroc.pl/repec/wut/,OK
wuu,"Hugo Steinhaus Center for Stochastic Methods, Politechnika Wroc≥awska (Wroclaw University of Technology)",http://prac.im.pwr.wroc.pl/~hugo/RePEc/wuu/,OK
wvu,"Department of Economics, West Virginia University",http://busecon.wvu.edu/phd_economics/RePEc/wvu/,OK
www,Watson Wyatt Worldwide,http://www.watsonwyatt.com/repec/www/,OK
wyi,"Wang Yanan Institute for Studies in Economics (WISE), Xiamen University",http://121.192.176.75/repec/wyi,OK
wyz,"Faculty of Management and Finance, University of Finance and Management in Warsaw",http://ce.vizja.pl/bazy/RePEc/wyz/,OK
wzb,Working Paper Archive at the Wissenschaftszentrum Berlin (WZB),ftp://repec.wzb.eu/RePEC/wzb,OK
xjt,"Research Institute for Economic Integration, Xi'an Jiaotong-Liverpool University",http://58.210.89.21/RePEc/xjt/,OK
xrp,Xarxa de ReferËncia en Economia Aplicada (XREAP),http://www.xreap.cat/RePEc/xrp/,OK
xrs,SFB504 Working Paper Archive,ftp://ideas.repec.org/pub/RePEc/frozen/xrs,OK
yas,"Department of Economics, Yasar University",http://econ.yasar.edu.tr/en/RePEc/yas,OK
yca,"Department of Economics, York University",http://dept.econ.yorku.ca/RePEc/yca,Connectoin Refused
yil,"Department of Economics, Yildiz Technical University",http://www.ikt.yildiz.edu.tr/RePEc/yil/,Page Not Found
yon,"Yonsei Economics Research Institute(YERI), Yonsei University",ftp://165.132.78.176/repec/yon/,OK
yor,Economics Working Paper Archive at York,https://www.york.ac.uk/economics/dp/RePEc/yor/,OK
ysm,Working Paper Archive at Yale School of Management,http://repec.som.yale.edu/ysm/,OK
yun,Yunus Centre,http://www.gcu.ac.uk/repec/yun/,OK
zab,"Journal of Independent Studies and Research (JISR), Shaheed Zulfikar Ali Bhutto Institute of Science and Technology(SZABIST)",ftp://jisr.szabist.edu.pk/zab,OK
zag,"Faculty of Economics and Business, University of Zagreb",http://web.efzg.hr/RePEc/zag/,OK
zan,"""Gheorghe Zane"" Institute for  Economic and  Social  Research",http://ices.ro/RePEc/zan,OK
zar,Facultad de Ciencias EconÛmicas y Empresariales de la Universidad de Zaragoza,http://www.dteconz.unizar.es/RePEc/zar/,OK
zbw,EconStor: Digital Archive for Economics and Business studies at ZBW - German National Library of Economics,http://www.econstor.eu/repec/zbw/,OK
zen,ZenTra - Center for Transnational Studies,http://www.zen-tra.de/RePEc/zen/,OK
zna,Archive of Scientific Journal INDECS - Interdisciplinary Description of Complex Systems,http://indecs.eu/RePEc/zna,OK
znw,Zeitschrift f¸r Nachwuchswissenschaftler - German Journal for Young Researchers,http://nachwuchswissenschaftler.org/RePEc/znw/,OK
